hts8,brief_description,quantity_1_code,quantity_2_code,wto_binding_code,mfn_text_rate,mfn_rate_type_code,mfn_ave,mfn_ad_val_rate,mfn_specific_rate,mfn_other_rate,col1_special_text,col1_special_mod,gsp_indicator,gsp_ctry_excluded,apta_indicator,civil_air_indicator,nafta_canada_ind,nafta_mexico_ind,mexico_rate_type_code,mexico_ad_val_rate,mexico_specific_rate,cbi_indicator,cbi_ad_val_rate,cbi_specific_rate,agoa_indicator,cbtpa_indicator,cbtpa_rate_type_code,cbtpa_ad_val_rate,cbtpa_specific_rate,israel_fta_indicator,atpa_indicator,atpa_ad_val_rate,atpa_specific_rate,atpdea_indicator,jordan_indicator,jordan_rate_type_code,jordan_ad_val_rate,jordan_specific_rate,jordan_other_rate,singapore_indicator,singapore_rate_type_code,singapore_ad_val_rate,singapore_specific_rate,singapore_other_rate,chile_indicator,chile_rate_type_code,chile_ad_val_rate,chile_specific_rate,chile_other_rate,morocco_indicator,morocco_rate_type_code,morocco_ad_val_rate,morocco_specific_rate,morocco_other_rate,australia_indicator,australia_rate_type_code,australia_ad_val_rate,australia_specific_rate,australia_other_rate,bahrain_indicator,bahrain_rate_type_code,bahrain_ad_val_rate,bahrain_specific_rate,bahrain_other_rate,dr_cafta_indicator,dr_cafta_rate_type_code,dr_cafta_ad_val_rate,dr_cafta_specific_rate,dr_cafta_other_rate,dr_cafta_plus_indicator,dr_cafta_plus_rate_type_code,dr_cafta_plus_ad_val_rate,dr_cafta_plus_specific_rate,dr_cafta_plus_other_rate,oman_indicator,oman_rate_type_code,oman_ad_val_rate,oman_specific_rate,oman_other_rate,peru_indicator,peru_rate_type_code,peru_ad_val_rate,peru_specific_rate,peru_other_rate,pharmaceutical_ind,dyes_indicator,col2_text_rate,col2_rate_type_code,col2_ad_val_rate,col2_specific_rate,col2_other_rate,begin_effect_date,end_effective_date,footnote_comment,additional_duty,korea_indicator,korea_rate_type_code,korea_ad_val_rate,korea_specific_rate,korea_other_rate,colombia_indicator,colombia_rate_type_code,colombia_ad_val_rate,colombia_specific_rate,colombia_other_rate,panama_indicator,panama_rate_type_code,panama_ad_val_rate,panama_specific_rate,panama_other_rate,nepal_indicator,japan_indicator,japan_rate_type_code,japan_ad_val_rate,japan_specific_rate,japan_other_rate,usmca_indicator,usmca_rate,usmca_ad_val_rate,usmca_specific,usmca_other_rate
"84563010","Machine tools operated by electro-discharge processes, for working metal","NO",,"B","3.5%","7",,0.03,0,0,"Free(A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,S,SG)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"30%","7",0.3,0,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"84563050","Machine tools operated by electro-discharge processes, other than for working metal","NO",,"B","2.4%","7",,0.02,0,0,"Free(A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,S,SG)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"35%","7",0.35,0,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"84563050","Machine tools operated by electro-discharge processes, other than for working metal","NO",,"B","2.4%","7",,0.02,0,0,"Free(A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,SG)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"35%","7",0.35,0,0,10/31/2012,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"84564010","Machine tools operated by plasma arc process, for working metal","NO",,"B","3.5%","7",,0.03,0,0,"Free (A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,S,SG)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"30%","7",0.3,0,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"84564010","Machine tools operated by plasma arc process, for working metal","NO",,"B","3.5%","7",,0.03,0,0,"Free (A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,SG)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"30%","7",0.3,0,0,01/01/2017,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"84564090","Machine tools operated by plasma arc process, other than for working metal","NO",,"B","2.2%","7",,0.02,0,0,"Free (A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,S,SG)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"35%","7",0.35,0,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"84564090","Machine tools operated by plasma arc process, other than for working metal","NO",,"B","2.2%","7",,0.02,0,0,"Free (A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,SG)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"35%","7",0.35,0,0,01/01/2017,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"84565000","Water-jet cutting machines","NO",,"B","2.5%","7",,0.02,0,0,"Free (A,AU,BH,CA,CL,CO,D,E,IL,JO,MA,MX,OM,P,PA,PE,S,SG) 0.2% (KR)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"35%","7",0.35,0,0,07/01/2020,12/31/2020,,,"KR","7",0.002,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"84565000","Water-jet cutting machines","NO",,"B","2.5%","7",,0.02,0,0,"Free (A,AU,BH,CA,CL,CO,D,E,IL,JO,MA,MX,OM,P,PA,PE,SG) 0.2% (KR)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"35%","7",0.35,0,0,01/01/2020,06/30/2020,,,"KR","7",0.002,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"84569031","Machine tools operated by electro-chemical or ionic-beam processes, for working metal","NO",,"B","3.5%","7",,0.03,0,0,"Free (A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,S,SG) 0.5% (JP)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"30%","7",0.3,0,0,07/01/2020,12/31/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,"JP","7",0.005,0,0,"S","0",0,0,0
"84569031","Machine tools operated by electro-chemical or ionic-beam processes, for working metal","NO",,"B","3.5%","7",,0.03,0,0,"Free (A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,SG) 0.5% (JP)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"30%","7",0.3,0,0,01/01/2020,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,"JP","7",0.005,0,0,,,,,
"84569071","Machine tools operated by electro-chemical or ionic-beam processes, other than for working metal","NO",,"B","2.2%","7",,0.02,0,0,"Free (A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,S,SG)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"35%","7",0.35,0,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"84569071","Machine tools operated by electro-chemical or ionic-beam processes, other than for working metal","NO",,"B","2.2%","7",,0.02,0,0,"Free (A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,SG)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"35%","7",0.35,0,0,01/01/2017,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"84571000","Machining centers for working metal","NO",,"B","4.2%","7",,0.04,0,0,"Free(A*,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,S,SG) 1.2% (JP)",,"A*","TH",,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"30%","7",0.3,0,0,07/01/2020,12/31/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,"JP","7",0.01,0,0,"S","0",0,0,0
"84571000","Machining centers for working metal","NO",,"B","4.2%","7",,0.04,0,0,"Free(A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,SG) 1.2% (JP)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"30%","7",0.3,0,0,01/01/2020,04/24/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,"JP","7",0.01,0,0,,,,,
"84571000","Machining centers for working metal","NO",,"B","4.2%","7",,0.04,0,0,"Free(A*,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,SG) 1.2% (JP)",,"A*","TH",,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"30%","7",0.3,0,0,04/25/2020,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,"JP","7",0.01,0,0,,,,,
"84572000","Unit construction machines (single station), for working metal","NO",,"B","3.3%","7",,0.03,0,0,"Free(A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,SG)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"30%","7",0.3,0,0,10/31/2012,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"84572000","Unit construction machines (single station), for working metal","NO",,"B","3.3%","7",,0.03,0,0,"Free(A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,S,SG)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"30%","7",0.3,0,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"84573000","Multistation transfer machines for working metal","NO",,"B","3.3%","7",,0.03,0,0,"Free(A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,S,SG) 0.3% (JP)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"30%","7",0.3,0,0,07/01/2020,12/31/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,"JP","7",0.003,0,0,"S","0",0,0,0
"84573000","Multistation transfer machines for working metal","NO",,"B","3.3%","7",,0.03,0,0,"Free(A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,SG) 0.3% (JP)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"30%","7",0.3,0,0,01/01/2020,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,"JP","7",0.003,0,0,,,,,
"84581100","Horizontal lathes (including turning centers) for removing metal, numerically controlled","NO",,"B","4.4%","7",,0.04,0,0,"Free(A*,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,SG) 1.4% (JP)",,"A*","TH",,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"30%","7",0.3,0,0,04/25/2020,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,"JP","7",0.01,0,0,,,,,
"84581100","Horizontal lathes (including turning centers) for removing metal, numerically controlled","NO",,"B","4.4%","7",,0.04,0,0,"Free(A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,SG) 1.4% (JP)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"30%","7",0.3,0,0,01/01/2020,04/24/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,"JP","7",0.01,0,0,,,,,
"84581100","Horizontal lathes (including turning centers) for removing metal, numerically controlled","NO",,"B","4.4%","7",,0.04,0,0,"Free(A*,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,S,SG) 1.4% (JP)",,"A*","TH",,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"30%","7",0.3,0,0,07/01/2020,12/31/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,"JP","7",0.01,0,0,"S","0",0,0,0
"84581900","Horizontal lathes (including turning centers) for removing metal, other than numerically controlled","NO",,"B","4.4%","7",,0.04,0,0,"Free(A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,SG)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"30%","7",0.3,0,0,10/31/2012,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"84581900","Horizontal lathes (including turning centers) for removing metal, other than numerically controlled","NO",,"B","4.4%","7",,0.04,0,0,"Free(A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,S,SG)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"30%","7",0.3,0,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"84589110","Vertical turret lathes (including turning centers) for removing metal, numerically controlled","NO",,"B","4.2%","7",,0.04,0,0,"Free(A*,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,SG) 1.2% (JP)",,"A*","TH",,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"30%","7",0.3,0,0,04/25/2020,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,"JP","7",0.01,0,0,,,,,
"84589110","Vertical turret lathes (including turning centers) for removing metal, numerically controlled","NO",,"B","4.2%","7",,0.04,0,0,"Free(A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,SG) 1.2% (JP)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"30%","7",0.3,0,0,01/01/2020,04/24/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,"JP","7",0.01,0,0,,,,,
"84589110","Vertical turret lathes (including turning centers) for removing metal, numerically controlled","NO",,"B","4.2%","7",,0.04,0,0,"Free(A*,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,S,SG) 1.2% (JP)",,"A*","TH",,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"30%","7",0.3,0,0,07/01/2020,12/31/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,"JP","7",0.01,0,0,"S","0",0,0,0
"84589150","Lathes (including turning centers), other than horizontal or vertical turret lathes, for removing metal, numerically controlled","NO",,"B","4.4%","7",,0.04,0,0,"Free(A*,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,SG) 1.4% (JP)",,"A*","TH",,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"30%","7",0.3,0,0,04/25/2020,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,"JP","7",0.01,0,0,,,,,
"84589150","Lathes (including turning centers), other than horizontal or vertical turret lathes, for removing metal, numerically controlled","NO",,"B","4.4%","7",,0.04,0,0,"Free(A*,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,S,SG) 1.4% (JP)",,"A*","TH",,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"30%","7",0.3,0,0,07/01/2020,12/31/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,"JP","7",0.01,0,0,"S","0",0,0,0
"84589150","Lathes (including turning centers), other than horizontal or vertical turret lathes, for removing metal, numerically controlled","NO",,"B","4.4%","7",,0.04,0,0,"Free(A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,SG) 1.4% (JP)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"30%","7",0.3,0,0,01/01/2020,04/24/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,"JP","7",0.01,0,0,,,,,
"84589910","Vertical turret lathes (including turning centers) for removing metal, other than numerically controlled","NO",,"B","4.2%","7",,0.04,0,0,"Free(A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,S,SG)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"30%","7",0.3,0,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"84589910","Vertical turret lathes (including turning centers) for removing metal, other than numerically controlled","NO",,"B","4.2%","7",,0.04,0,0,"Free(A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,SG)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"30%","7",0.3,0,0,01/01/2014,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"84589950","Lathes (including turning centers), other than horizontal or vertical turret lathes, for removing metal, other than numerically controlled","NO",,"B","4.4%","7",,0.04,0,0,"Free(A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,SG)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"30%","7",0.3,0,0,01/01/2014,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"84589950","Lathes (including turning centers), other than horizontal or vertical turret lathes, for removing metal, other than numerically controlled","NO",,"B","4.4%","7",,0.04,0,0,"Free(A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,S,SG)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"30%","7",0.3,0,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"84591000","Way-type unit head machines for drilling, boring, milling, threading or tapping by removing metal, other than lathes of heading 8458","NO",,"B","3.3%","7",,0.03,0,0,"Free(A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,S,SG)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"30%","7",0.3,0,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
